Area,AreaId,VariableName,VariableId,Year,Value,Symbol,Md1,Md2,Units,Period,ISOCode
Albania,8.0,Total population with access to safe drinking-water (JMP),4114.0,2018.0,95.1,I,-,0.0,%,"(2018, 2022)",ALB
Albania,8.0,Rural population with access to safe drinking-water (JMP),4115.0,1997.0,93.0,X,-,6603.0,%,"(1993, 1997)",ALB
Albania,8.0,Rural population with access to safe drinking-water (JMP),4115.0,2002.0,93.5,X,-,6603.0,%,"(1998, 2002)",ALB
Albania,8.0,Rural population with access to safe drinking-water (JMP),4115.0,2007.0,94.2,X,-,6603.0,%,"(2003, 2007)",ALB
Albania,8.0,Rural population with access to safe drinking-water (JMP),4115.0,2012.0,94.9,X,-,6603.0,%,"(2008, 2012)",ALB
Albania,8.0,Rural population with access to safe drinking-water (JMP),4115.0,2017.0,95.2,I,-,0.0,%,"(2013, 2017)",ALB
Albania,8.0,Rural population with access to safe drinking-water (JMP),4115.0,2018.0,95.2,I,-,0.0,%,"(2018, 2022)",ALB
Albania,8.0,Urban population with access to safe drinking-water (JMP),4116.0,1992.0,100.0,X,-,6603.0,%,"(1988, 1992)",ALB
Albania,8.0,Urban population with access to safe drinking-water (JMP),4116.0,1997.0,100.0,X,-,6603.0,%,"(1993, 1997)",ALB
Albania,8.0,Urban population with access to safe drinking-water (JMP),4116.0,2002.0,99.5,X,-,6603.0,%,"(1998, 2002)",ALB
Albania,8.0,Urban population with access to safe drinking-water (JMP),4116.0,2007.0,97.6,X,-,6603.0,%,"(2003, 2007)",ALB
Albania,8.0,Urban population with access to safe drinking-water (JMP),4116.0,2012.0,95.7,X,-,6603.0,%,"(2008, 2012)",ALB
Albania,8.0,Urban population with access to safe drinking-water (JMP),4116.0,2017.0,94.9,I,-,0.0,%,"(2013, 2017)",ALB
Albania,8.0,Urban population with access to safe drinking-water (JMP),4116.0,2018.0,94.9,I,-,0.0,%,"(2018, 2022)",ALB
Algeria,12.0,Total population with access to safe drinking-water (JMP),4114.0,1992.0,91.7,X,-,6603.0,%,"(1988, 1992)",DZA
Algeria,12.0,Total population with access to safe drinking-water (JMP),4114.0,1997.0,90.5,X,-,6603.0,%,"(1993, 1997)",DZA
Algeria,12.0,Total population with access to safe drinking-water (JMP),4114.0,2002.0,88.8,X,-,6603.0,%,"(1998, 2002)",DZA
Algeria,12.0,Total population with access to safe drinking-water (JMP),4114.0,2007.0,87.0,X,-,6603.0,%,"(2003, 2007)",DZA
Algeria,12.0,Total population with access to safe drinking-water (JMP),4114.0,2012.0,84.9,X,-,6603.0,%,"(2008, 2012)",DZA
Algeria,12.0,Total population with access to safe drinking-water (JMP),4114.0,2017.0,83.6,I,-,0.0,%,"(2013, 2017)",DZA
Algeria,12.0,Total population with access to safe drinking-water (JMP),4114.0,2018.0,83.6,I,-,0.0,%,"(2018, 2022)",DZA
Algeria,12.0,Rural population with access to safe drinking-water (JMP),4115.0,1992.0,85.0,X,-,6603.0,%,"(1988, 1992)",DZA
Algeria,12.0,Rural population with access to safe drinking-water (JMP),4115.0,1997.0,84.5,X,-,6603.0,%,"(1993, 1997)",DZA
Algeria,12.0,Rural population with access to safe drinking-water (JMP),4115.0,2002.0,83.7,X,-,6603.0,%,"(1998, 2002)",DZA
Algeria,12.0,Rural population with access to safe drinking-water (JMP),4115.0,2007.0,83.0,X,-,6603.0,%,"(2003, 2007)",DZA
Algeria,12.0,Rural population with access to safe drinking-water (JMP),4115.0,2012.0,82.2,X,-,6603.0,%,"(2008, 2012)",DZA
Algeria,12.0,Rural population with access to safe drinking-water (JMP),4115.0,2017.0,81.8,I,-,0.0,%,"(2013, 2017)",DZA
Algeria,12.0,Rural population with access to safe drinking-water (JMP),4115.0,2018.0,81.8,I,-,0.0,%,"(2018, 2022)",DZA
Algeria,12.0,Urban population with access to safe drinking-water (JMP),4116.0,1992.0,97.4,X,-,6603.0,%,"(1988, 1992)",DZA
Algeria,12.0,Urban population with access to safe drinking-water (JMP),4116.0,1997.0,95.0,X,-,6603.0,%,"(1993, 1997)",DZA
Algeria,12.0,Urban population with access to safe drinking-water (JMP),4116.0,2002.0,92.0,X,-,6603.0,%,"(1998, 2002)",DZA
Algeria,12.0,Urban population with access to safe drinking-water (JMP),4116.0,2007.0,89.1,X,-,6603.0,%,"(2003, 2007)",DZA
Algeria,12.0,Urban population with access to safe drinking-water (JMP),4116.0,2012.0,86.1,X,-,6603.0,%,"(2008, 2012)",DZA
Algeria,12.0,Urban population with access to safe drinking-water (JMP),4116.0,2017.0,84.3,I,-,0.0,%,"(2013, 2017)",DZA
Algeria,12.0,Urban population with access to safe drinking-water (JMP),4116.0,2018.0,84.3,I,-,0.0,%,"(2018, 2022)",DZA
Andorra,20.0,Total population with access to safe drinking-water (JMP),4114.0,1992.0,100.0,X,-,6603.0,%,"(1988, 1992)",AND
Andorra,20.0,Total population with access to safe drinking-water (JMP),4114.0,1997.0,100.0,X,-,6603.0,%,"(1993, 1997)",AND
Andorra,20.0,Total population with access to safe drinking-water (JMP),4114.0,2002.0,100.0,X,-,6603.0,%,"(1998, 2002)",AND
Andorra,20.0,Total population with access to safe drinking-water (JMP),4114.0,2007.0,100.0,X,-,6603.0,%,"(2003, 2007)",AND
Andorra,20.0,Total population with access to safe drinking-water (JMP),4114.0,2012.0,100.0,X,-,6603.0,%,"(2008, 2012)",AND
Andorra,20.0,Total population with access to safe drinking-water (JMP),4114.0,2017.0,100.0,I,-,0.0,%,"(2013, 2017)",AND
Andorra,20.0,Total population with access to safe drinking-water (JMP),4114.0,2018.0,100.0,I,-,0.0,%,"(2018, 2022)",AND
Andorra,20.0,Rural population with access to safe drinking-water (JMP),4115.0,1992.0,100.0,X,-,6603.0,%,"(1988, 1992)",AND
Andorra,20.0,Rural population with access to safe drinking-water (JMP),4115.0,1997.0,100.0,X,-,6603.0,%,"(1993, 1997)",AND
Andorra,20.0,Rural population with access to safe drinking-water (JMP),4115.0,2002.0,100.0,X,-,6603.0,%,"(1998, 2002)",AND
Andorra,20.0,Rural population with access to safe drinking-water (JMP),4115.0,2007.0,100.0,X,-,6603.0,%,"(2003, 2007)",AND
Andorra,20.0,Rural population with access to safe drinking-water (JMP),4115.0,2012.0,100.0,X,-,6603.0,%,"(2008, 2012)",AND
Andorra,20.0,Rural population with access to safe drinking-water (JMP),4115.0,2017.0,100.0,I,-,0.0,%,"(2013, 2017)",AND
Andorra,20.0,Rural population with access to safe drinking-water (JMP),4115.0,2018.0,100.0,I,-,0.0,%,"(2018, 2022)",AND
Andorra,20.0,Urban population with access to safe drinking-water (JMP),4116.0,1992.0,100.0,X,-,6603.0,%,"(1988, 1992)",AND
Andorra,20.0,Urban population with access to safe drinking-water (JMP),4116.0,1997.0,100.0,X,-,6603.0,%,"(1993, 1997)",AND
Andorra,20.0,Urban population with access to safe drinking-water (JMP),4116.0,2002.0,100.0,X,-,6603.0,%,"(1998, 2002)",AND
Andorra,20.0,Urban population with access to safe drinking-water (JMP),4116.0,2007.0,100.0,X,-,6603.0,%,"(2003, 2007)",AND
Andorra,20.0,Urban population with access to safe drinking-water (JMP),4116.0,2012.0,100.0,X,-,6603.0,%,"(2008, 2012)",AND
Andorra,20.0,Urban population with access to safe drinking-water (JMP),4116.0,2017.0,100.0,I,-,0.0,%,"(2013, 2017)",AND
Andorra,20.0,Urban population with access to safe drinking-water (JMP),4116.0,2018.0,100.0,I,-,0.0,%,"(2018, 2022)",AND
Angola,24.0,Total population with access to safe drinking-water (JMP),4114.0,1992.0,45.8,X,-,6603.0,%,"(1988, 1992)",AGO
Angola,24.0,Total population with access to safe drinking-water (JMP),4114.0,1997.0,45.8,X,-,6603.0,%,"(1993, 1997)",AGO
Angola,24.0,Total population with access to safe drinking-water (JMP),4114.0,2002.0,45.7,X,-,6603.0,%,"(1998, 2002)",AGO
Angola,24.0,Total population with access to safe drinking-water (JMP),4114.0,2007.0,46.4,X,-,6603.0,%,"(2003, 2007)",AGO
Angola,24.0,Total population with access to safe drinking-water (JMP),4114.0,2012.0,47.8,X,-,6603.0,%,"(2008, 2012)",AGO
Angola,24.0,Total population with access to safe drinking-water (JMP),4114.0,2017.0,49.0,I,-,0.0,%,"(2013, 2017)",AGO
Angola,24.0,Total population with access to safe drinking-water (JMP),4114.0,2018.0,49.0,I,-,0.0,%,"(2018, 2022)",AGO
Angola,24.0,Rural population with access to safe drinking-water (JMP),4115.0,1992.0,43.5,X,-,6603.0,%,"(1988, 1992)",AGO
Angola,24.0,Rural population with access to safe drinking-water (JMP),4115.0,1997.0,41.1,X,-,6603.0,%,"(1993, 1997)",AGO
Angola,24.0,Rural population with access to safe drinking-water (JMP),4115.0,2002.0,37.0,X,-,6603.0,%,"(1998, 2002)",AGO
Angola,24.0,Rural population with access to safe drinking-water (JMP),4115.0,2007.0,33.0,X,-,6603.0,%,"(2003, 2007)",AGO
Angola,24.0,Rural population with access to safe drinking-water (JMP),4115.0,2012.0,29.0,X,-,6603.0,%,"(2008, 2012)",AGO
Angola,24.0,Rural population with access to safe drinking-water (JMP),4115.0,2017.0,28.2,I,-,0.0,%,"(2013, 2017)",AGO
Angola,24.0,Rural population with access to safe drinking-water (JMP),4115.0,2018.0,28.2,I,-,0.0,%,"(2018, 2022)",AGO
Angola,24.0,Urban population with access to safe drinking-water (JMP),4116.0,1992.0,52.1,X,-,6603.0,%,"(1988, 1992)",AGO
Angola,24.0,Urban population with access to safe drinking-water (JMP),4116.0,1997.0,56.8,X,-,6603.0,%,"(1993, 1997)",AGO
Angola,24.0,Urban population with access to safe drinking-water (JMP),4116.0,2002.0,62.6,X,-,6603.0,%,"(1998, 2002)",AGO
Angola,24.0,Urban population with access to safe drinking-water (JMP),4116.0,2007.0,68.4,X,-,6603.0,%,"(2003, 2007)",AGO
Angola,24.0,Urban population with access to safe drinking-water (JMP),4116.0,2012.0,74.2,X,-,6603.0,%,"(2008, 2012)",AGO
Angola,24.0,Urban population with access to safe drinking-water (JMP),4116.0,2017.0,75.4,I,-,0.0,%,"(2013, 2017)",AGO
Angola,24.0,Urban population with access to safe drinking-water (JMP),4116.0,2018.0,75.4,I,-,0.0,%,"(2018, 2022)",AGO
Antigua and Barbuda,28.0,Total population with access to safe drinking-water (JMP),4114.0,1992.0,97.5,X,-,6603.0,%,"(1988, 1992)",ATG
Antigua and Barbuda,28.0,Total population with access to safe drinking-water (JMP),4114.0,1997.0,97.6,X,-,6603.0,%,"(1993, 1997)",ATG
Antigua and Barbuda,28.0,Total population with access to safe drinking-water (JMP),4114.0,2002.0,97.7,X,-,6603.0,%,"(1998, 2002)",ATG
Antigua and Barbuda,28.0,Total population with access to safe drinking-water (JMP),4114.0,2007.0,97.9,X,-,6603.0,%,"(2003, 2007)",ATG
Antigua and Barbuda,28.0,Total population with access to safe drinking-water (JMP),4114.0,2012.0,97.9,X,-,6603.0,%,"(2008, 2012)",ATG
Antigua and Barbuda,28.0,Total population with access to safe drinking-water (JMP),4114.0,2017.0,97.9,I,-,0.0,%,"(2013, 2017)",ATG
Antigua and Barbuda,28.0,Total population with access to safe drinking-water (JMP),4114.0,2018.0,97.9,I,-,0.0,%,"(2018, 2022)",ATG
Antigua and Barbuda,28.0,Rural population with access to safe drinking-water (JMP),4115.0,1992.0,97.5,X,-,6603.0,%,"(1988, 1992)",ATG
Antigua and Barbuda,28.0,Rural population with access to safe drinking-water (JMP),4115.0,1997.0,97.6,X,-,6603.0,%,"(1993, 1997)",ATG
Antigua and Barbuda,28.0,Rural population with access to safe drinking-water (JMP),4115.0,2002.0,97.7,X,-,6603.0,%,"(1998, 2002)",ATG
Antigua and Barbuda,28.0,Rural population with access to safe drinking-water (JMP),4115.0,2007.0,97.9,X,-,6603.0,%,"(2003, 2007)",ATG
Antigua and Barbuda,28.0,Rural population with access to safe drinking-water (JMP),4115.0,2012.0,97.9,X,-,6603.0,%,"(2008, 2012)",ATG
Antigua and Barbuda,28.0,Rural population with access to safe drinking-water (JMP),4115.0,2017.0,97.9,I,-,0.0,%,"(2013, 2017)",ATG
Antigua and Barbuda,28.0,Rural population with access to safe drinking-water (JMP),4115.0,2018.0,97.9,I,-,0.0,%,"(2018, 2022)",ATG
Antigua and Barbuda,28.0,Urban population with access to safe drinking-water (JMP),4116.0,1992.0,97.5,X,-,6603.0,%,"(1988, 1992)",ATG
Antigua and Barbuda,28.0,Urban population with access to safe drinking-water (JMP),4116.0,1997.0,97.6,X,-,6603.0,%,"(1993, 1997)",ATG
Antigua and Barbuda,28.0,Urban population with access to safe drinking-water (JMP),4116.0,2002.0,97.7,X,-,6603.0,%,"(1998, 2002)",ATG
Antigua and Barbuda,28.0,Urban population with access to safe drinking-water (JMP),4116.0,2007.0,97.9,X,-,6603.0,%,"(2003, 2007)",ATG
Antigua and Barbuda,28.0,Urban population with access to safe drinking-water (JMP),4116.0,2012.0,97.9,X,-,6603.0,%,"(2008, 2012)",ATG
Antigua and Barbuda,28.0,Urban population with access to safe drinking-water (JMP),4116.0,2017.0,97.9,I,-,0.0,%,"(2013, 2017)",ATG
Antigua and Barbuda,28.0,Urban population with access to safe drinking-water (JMP),4116.0,2018.0,97.9,I,-,0.0,%,"(2018, 2022)",ATG
Argentina,32.0,Total population with access to safe drinking-water (JMP),4114.0,1992.0,94.3,X,-,6603.0,%,"(1988, 1992)",ARG
Argentina,32.0,Total population with access to safe drinking-water (JMP),4114.0,1997.0,95.6,X,-,6603.0,%,"(1993, 1997)",ARG
Argentina,32.0,Total population with access to safe drinking-water (JMP),4114.0,2002.0,96.7,X,-,6603.0,%,"(1998, 2002)",ARG
Argentina,32.0,Total population with access to safe drinking-water (JMP),4114.0,2007.0,97.7,X,-,6603.0,%,"(2003, 2007)",ARG
Argentina,32.0,Total population with access to safe drinking-water (JMP),4114.0,2012.0,98.6,X,-,6603.0,%,"(2008, 2012)",ARG
Argentina,32.0,Total population with access to safe drinking-water (JMP),4114.0,2017.0,99.1,I,-,0.0,%,"(2013, 2017)",ARG
Argentina,32.0,Total population with access to safe drinking-water (JMP),4114.0,2018.0,99.1,I,-,0.0,%,"(2018, 2022)",ARG
Argentina,32.0,Rural population with access to safe drinking-water (JMP),4115.0,1992.0,71.3,X,-,6603.0,%,"(1988, 1992)",ARG
Argentina,32.0,Rural population with access to safe drinking-water (JMP),4115.0,1997.0,77.5,X,-,6603.0,%,"(1993, 1997)",ARG
Argentina,32.0,Rural population with access to safe drinking-water (JMP),4115.0,2002.0,83.7,X,-,6603.0,%,"(1998, 2002)",ARG
Argentina,32.0,Rural population with access to safe drinking-water (JMP),4115.0,2007.0,90.0,X,-,6603.0,%,"(2003, 2007)",ARG
Argentina,32.0,Rural population with access to safe drinking-water (JMP),4115.0,2012.0,96.2,X,-,6603.0,%,"(2008, 2012)",ARG
Argentina,32.0,Rural population with access to safe drinking-water (JMP),4115.0,2017.0,100.0,I,-,0.0,%,"(2013, 2017)",ARG
Argentina,32.0,Rural population with access to safe drinking-water (JMP),4115.0,2018.0,100.0,I,-,0.0,%,"(2018, 2022)",ARG
Argentina,32.0,Urban population with access to safe drinking-water (JMP),4116.0,1992.0,97.6,X,-,6603.0,%,"(1988, 1992)",ARG
Argentina,32.0,Urban population with access to safe drinking-water (JMP),4116.0,1997.0,97.9,X,-,6603.0,%,"(1993, 1997)",ARG
Argentina,32.0,Urban population with access to safe drinking-water (JMP),4116.0,2002.0,98.2,X,-,6603.0,%,"(1998, 2002)",ARG
Argentina,32.0,Urban population with access to safe drinking-water (JMP),4116.0,2007.0,98.5,X,-,6603.0,%,"(2003, 2007)",ARG
Argentina,32.0,Urban population with access to safe drinking-water (JMP),4116.0,2012.0,98.8,X,-,6603.0,%,"(2008, 2012)",ARG
Argentina,32.0,Urban population with access to safe drinking-water (JMP),4116.0,2017.0,99.0,I,-,0.0,%,"(2013, 2017)",ARG
Argentina,32.0,Urban population with access to safe drinking-water (JMP),4116.0,2018.0,99.0,I,-,0.0,%,"(2018, 2022)",ARG
Armenia,51.0,Total population with access to safe drinking-water (JMP),4114.0,1992.0,90.7,X,-,6603.0,%,"(1988, 1992)",ARM
Armenia,51.0,Total population with access to safe drinking-water (JMP),4114.0,1997.0,91.0,X,-,6603.0,%,"(1993, 1997)",ARM
Armenia,51.0,Total population with access to safe drinking-water (JMP),4114.0,2002.0,93.7,X,-,6603.0,%,"(1998, 2002)",ARM
Armenia,51.0,Total population with access to safe drinking-water (JMP),4114.0,2007.0,96.7,X,-,6603.0,%,"(2003, 2007)",ARM
Armenia,51.0,Total population with access to safe drinking-water (JMP),4114.0,2012.0,99.7,X,-,6603.0,%,"(2008, 2012)",ARM
Armenia,51.0,Total population with access to safe drinking-water (JMP),4114.0,2017.0,100.0,I,-,0.0,%,"(2013, 2017)",ARM
Armenia,51.0,Total population with access to safe drinking-water (JMP),4114.0,2018.0,100.0,I,-,0.0,%,"(2018, 2022)",ARM
Armenia,51.0,Rural population with access to safe drinking-water (JMP),4115.0,1992.0,75.8,X,-,6603.0,%,"(1988, 1992)",ARM
Armenia,51.0,Rural population with access to safe drinking-water (JMP),4115.0,1997.0,77.3,X,-,6603.0,%,"(1993, 1997)",ARM
Armenia,51.0,Rural population with access to safe drinking-water (JMP),4115.0,2002.0,84.7,X,-,6603.0,%,"(1998, 2002)",ARM
Armenia,51.0,Rural population with access to safe drinking-water (JMP),4115.0,2007.0,92.0,X,-,6603.0,%,"(2003, 2007)",ARM
Armenia,51.0,Rural population with access to safe drinking-water (JMP),4115.0,2012.0,99.4,X,-,6603.0,%,"(2008, 2012)",ARM
Armenia,51.0,Rural population with access to safe drinking-water (JMP),4115.0,2017.0,100.0,I,-,0.0,%,"(2013, 2017)",ARM
Armenia,51.0,Rural population with access to safe drinking-water (JMP),4115.0,2018.0,100.0,I,-,0.0,%,"(2018, 2022)",ARM
Armenia,51.0,Urban population with access to safe drinking-water (JMP),4116.0,1992.0,98.1,X,-,6603.0,%,"(1988, 1992)",ARM
Armenia,51.0,Urban population with access to safe drinking-water (JMP),4116.0,1997.0,98.2,X,-,6603.0,%,"(1993, 1997)",ARM
Armenia,51.0,Urban population with access to safe drinking-water (JMP),4116.0,2002.0,98.7,X,-,6603.0,%,"(1998, 2002)",ARM
Armenia,51.0,Urban population with access to safe drinking-water (JMP),4116.0,2007.0,99.3,X,-,6603.0,%,"(2003, 2007)",ARM
Armenia,51.0,Urban population with access to safe drinking-water (JMP),4116.0,2012.0,99.8,X,-,6603.0,%,"(2008, 2012)",ARM
Armenia,51.0,Urban population with access to safe drinking-water (JMP),4116.0,2017.0,100.0,I,-,0.0,%,"(2013, 2017)",ARM
Armenia,51.0,Urban population with access to safe drinking-water (JMP),4116.0,2018.0,100.0,I,-,0.0,%,"(2018, 2022)",ARM
Australia,36.0,Total population with access to safe drinking-water (JMP),4114.0,1992.0,100.0,X,-,6603.0,%,"(1988, 1992)",AUS
Australia,36.0,Total population with access to safe drinking-water (JMP),4114.0,1997.0,100.0,X,-,6603.0,%,"(1993, 1997)",AUS
Australia,36.0,Total population with access to safe drinking-water (JMP),4114.0,2002.0,100.0,X,-,6603.0,%,"(1998, 2002)",AUS
Australia,36.0,Total population with access to safe drinking-water (JMP),4114.0,2007.0,100.0,X,-,6603.0,%,"(2003, 2007)",AUS
Australia,36.0,Total population with access to safe drinking-water (JMP),4114.0,2012.0,100.0,X,-,6603.0,%,"(2008, 2012)",AUS
Australia,36.0,Total population with access to safe drinking-water (JMP),4114.0,2017.0,100.0,I,-,0.0,%,"(2013, 2017)",AUS
Australia,36.0,Total population with access to safe drinking-water (JMP),4114.0,2018.0,100.0,I,-,0.0,%,"(2018, 2022)",AUS
Australia,36.0,Rural population with access to safe drinking-water (JMP),4115.0,1992.0,100.0,X,-,6603.0,%,"(1988, 1992)",AUS
Australia,36.0,Rural population with access to safe drinking-water (JMP),4115.0,1997.0,100.0,X,-,6603.0,%,"(1993, 1997)",AUS
Australia,36.0,Rural population with access to safe drinking-water (JMP),4115.0,2002.0,100.0,X,-,6603.0,%,"(1998, 2002)",AUS
Australia,36.0,Rural population with access to safe drinking-water (JMP),4115.0,2007.0,100.0,X,-,6603.0,%,"(2003, 2007)",AUS
Australia,36.0,Rural population with access to safe drinking-water (JMP),4115.0,2012.0,100.0,X,-,6603.0,%,"(2008, 2012)",AUS
Australia,36.0,Rural population with access to safe drinking-water (JMP),4115.0,2017.0,100.0,I,-,0.0,%,"(2013, 2017)",AUS
Australia,36.0,Rural population with access to safe drinking-water (JMP),4115.0,2018.0,100.0,I,-,0.0,%,"(2018, 2022)",AUS
Australia,36.0,Urban population with access to safe drinking-water (JMP),4116.0,1992.0,100.0,X,-,6603.0,%,"(1988, 1992)",AUS
Australia,36.0,Urban population with access to safe drinking-water (JMP),4116.0,1997.0,100.0,X,-,6603.0,%,"(1993, 1997)",AUS
Australia,36.0,Urban population with access to safe drinking-water (JMP),4116.0,2002.0,100.0,X,-,6603.0,%,"(1998, 2002)",AUS
Australia,36.0,Urban population with access to safe drinking-water (JMP),4116.0,2007.0,100.0,X,-,6603.0,%,"(2003, 2007)",AUS
Australia,36.0,Urban population with access to safe drinking-water (JMP),4116.0,2012.0,100.0,X,-,6603.0,%,"(2008, 2012)",AUS
Australia,36.0,Urban population with access to safe drinking-water (JMP),4116.0,2017.0,100.0,I,-,0.0,%,"(2013, 2017)",AUS
Australia,36.0,Urban population with access to safe drinking-water (JMP),4116.0,2018.0,100.0,I,-,0.0,%,"(2018, 2022)",AUS
Austria,40.0,Total population with access to safe drinking-water (JMP),4114.0,1992.0,100.0,X,-,6603.0,%,"(1988, 1992)",AUT
Austria,40.0,Total population with access to safe drinking-water (JMP),4114.0,1997.0,100.0,X,-,6603.0,%,"(1993, 1997)",AUT
Austria,40.0,Total population with access to safe drinking-water (JMP),4114.0,2002.0,100.0,X,-,6603.0,%,"(1998, 2002)",AUT
Austria,40.0,Total population with access to safe drinking-water (JMP),4114.0,2007.0,100.0,X,-,6603.0,%,"(2003, 2007)",AUT
Austria,40.0,Total population with access to safe drinking-water (JMP),4114.0,2012.0,100.0,X,-,6603.0,%,"(2008, 2012)",AUT
Austria,40.0,Total population with access to safe drinking-water (JMP),4114.0,2017.0,100.0,I,-,0.0,%,"(2013, 2017)",AUT
Austria,40.0,Total population with access to safe drinking-water (JMP),4114.0,2018.0,100.0,I,-,0.0,%,"(2018, 2022)",AUT
Austria,40.0,Rural population with access to safe drinking-water (JMP),4115.0,1992.0,100.0,X,-,6603.0,%,"(1988, 1992)",AUT
Austria,40.0,Rural population with access to safe drinking-water (JMP),4115.0,1997.0,100.0,X,-,6603.0,%,"(1993, 1997)",AUT
Austria,40.0,Rural population with access to safe drinking-water (JMP),4115.0,2002.0,100.0,X,-,6603.0,%,"(1998, 2002)",AUT
Austria,40.0,Rural population with access to safe drinking-water (JMP),4115.0,2007.0,100.0,X,-,6603.0,%,"(2003, 2007)",AUT
Austria,40.0,Rural population with access to safe drinking-water (JMP),4115.0,2012.0,100.0,X,-,6603.0,%,"(2008, 2012)",AUT
Austria,40.0,Rural population with access to safe drinking-water (JMP),4115.0,2017.0,100.0,I,-,0.0,%,"(2013, 2017)",AUT
Austria,40.0,Rural population with access to safe drinking-water (JMP),4115.0,2018.0,100.0,I,-,0.0,%,"(2018, 2022)",AUT
Austria,40.0,Urban population with access to safe drinking-water (JMP),4116.0,1992.0,100.0,X,-,6603.0,%,"(1988, 1992)",AUT
Austria,40.0,Urban population with access to safe drinking-water (JMP),4116.0,1997.0,100.0,X,-,6603.0,%,"(1993, 1997)",AUT
Austria,40.0,Urban population with access to safe drinking-water (JMP),4116.0,2002.0,100.0,X,-,6603.0,%,"(1998, 2002)",AUT
Austria,40.0,Urban population with access to safe drinking-water (JMP),4116.0,2007.0,100.0,X,-,6603.0,%,"(2003, 2007)",AUT
Austria,40.0,Urban population with access to safe drinking-water (JMP),4116.0,2012.0,100.0,X,-,6603.0,%,"(2008, 2012)",AUT
Austria,40.0,Urban population with access to safe drinking-water (JMP),4116.0,2017.0,100.0,I,-,0.0,%,"(2013, 2017)",AUT
Austria,40.0,Urban population with access to safe drinking-water (JMP),4116.0,2018.0,100.0,I,-,0.0,%,"(2018, 2022)",AUT
