Area,AreaId,VariableName,VariableId,Year,Value,Symbol,Md1,Md2,Units,Period,ISOCode
Afghanistan,4.0,Area equipped for irrigation by groundwater,4320.0,1997.0,554.4714285714,I,-,0.0,· 1000 ha,"(1993, 1997)",AFG
Afghanistan,4.0,Area equipped for irrigation by groundwater,4320.0,2002.0,577.2,E,-,0.0,· 1000 ha,"(1998, 2002)",AFG
Afghanistan,4.0,Area equipped for irrigation by groundwater,4320.0,2007.0,577.2,I,-,0.0,· 1000 ha,"(2003, 2007)",AFG
Afghanistan,4.0,Area equipped for irrigation by groundwater,4320.0,2012.0,577.2,I,-,0.0,· 1000 ha,"(2008, 2012)",AFG
Afghanistan,4.0,Area equipped for irrigation by groundwater,4320.0,2017.0,577.2,I,-,0.0,· 1000 ha,"(2013, 2017)",AFG
Afghanistan,4.0,Area equipped for irrigation by groundwater,4320.0,2018.0,577.2,I,-,0.0,· 1000 ha,"(2018, 2022)",AFG
Afghanistan,4.0,% of area equipped for irrigation by surface water,4324.0,1967.0,84.6040515654,E,-,0.0,%,"(1963, 1967)",AFG
Afghanistan,4.0,% of area equipped for irrigation by surface water,4324.0,1972.0,83.4989336099,E,-,0.0,%,"(1968, 1972)",AFG
Afghanistan,4.0,% of area equipped for irrigation by surface water,4324.0,1977.0,82.4647260469,E,-,0.0,%,"(1973, 1977)",AFG
Afghanistan,4.0,% of area equipped for irrigation by surface water,4324.0,1982.0,81.4948160382,E,-,0.0,%,"(1978, 1982)",AFG
Afghanistan,4.0,% of area equipped for irrigation by surface water,4324.0,1987.0,80.5833882077,E,-,0.0,%,"(1983, 1987)",AFG
Afghanistan,4.0,% of area equipped for irrigation by surface water,4324.0,1992.0,79.7253079488,E,-,0.0,%,"(1988, 1992)",AFG
Afghanistan,4.0,% of area equipped for irrigation by surface water,4324.0,1997.0,80.6520672584,E,-,0.0,%,"(1993, 1997)",AFG
Afghanistan,4.0,% of area equipped for irrigation by surface water,4324.0,2002.0,82.0137157107,E,-,0.0,%,"(1998, 2002)",AFG
Afghanistan,4.0,% of area equipped for irrigation by surface water,4324.0,2007.0,82.0137157107,I,-,0.0,%,"(2003, 2007)",AFG
Afghanistan,4.0,% of area equipped for irrigation by surface water,4324.0,2012.0,82.0137157107,I,-,0.0,%,"(2008, 2012)",AFG
Afghanistan,4.0,% of area equipped for irrigation by surface water,4324.0,2017.0,82.0137157107,I,-,0.0,%,"(2013, 2017)",AFG
Afghanistan,4.0,% of area equipped for irrigation by surface water,4324.0,2018.0,82.0137157107,I,-,0.0,%,"(2018, 2022)",AFG
Afghanistan,4.0,% of area equipped for irrigation by groundwater,4323.0,1967.0,15.3996316759,E,-,0.0,%,"(1963, 1967)",AFG
Afghanistan,4.0,% of area equipped for irrigation by groundwater,4323.0,1972.0,15.6985931477,E,-,0.0,%,"(1968, 1972)",AFG
Afghanistan,4.0,% of area equipped for irrigation by groundwater,4323.0,1977.0,15.9783716217,E,-,0.0,%,"(1973, 1977)",AFG
Afghanistan,4.0,% of area equipped for irrigation by groundwater,4323.0,1982.0,16.2407560327,E,-,0.0,%,"(1978, 1982)",AFG
Afghanistan,4.0,% of area equipped for irrigation by groundwater,4323.0,1987.0,16.4873195821,E,-,0.0,%,"(1983, 1987)",AFG
Afghanistan,4.0,% of area equipped for irrigation by groundwater,4323.0,1992.0,16.7194513069,E,-,0.0,%,"(1988, 1992)",AFG
Afghanistan,4.0,% of area equipped for irrigation by groundwater,4323.0,1997.0,17.3110030775,E,-,0.0,%,"(1993, 1997)",AFG
Afghanistan,4.0,% of area equipped for irrigation by groundwater,4323.0,2002.0,17.9925187032,E,-,0.0,%,"(1998, 2002)",AFG
Afghanistan,4.0,% of area equipped for irrigation by groundwater,4323.0,2007.0,17.9925187032,I,-,0.0,%,"(2003, 2007)",AFG
Afghanistan,4.0,% of area equipped for irrigation by groundwater,4323.0,2012.0,17.9925187032,I,-,0.0,%,"(2008, 2012)",AFG
Afghanistan,4.0,% of area equipped for irrigation by groundwater,4323.0,2017.0,17.9925187032,I,-,0.0,%,"(2013, 2017)",AFG
Afghanistan,4.0,% of area equipped for irrigation by groundwater,4323.0,2018.0,17.9925187032,I,-,0.0,%,"(2018, 2022)",AFG
Afghanistan,4.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,1967.0,0.0,-,-,1400.0,%,"(1963, 1967)",AFG
Afghanistan,4.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,1972.0,0.0,I,-,0.0,%,"(1968, 1972)",AFG
Afghanistan,4.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,1977.0,0.0,I,-,0.0,%,"(1973, 1977)",AFG
Afghanistan,4.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,1982.0,0.0,I,-,0.0,%,"(1978, 1982)",AFG
Afghanistan,4.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,1987.0,0.0,I,-,0.0,%,"(1983, 1987)",AFG
Afghanistan,4.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,1992.0,0.0,I,-,0.0,%,"(1988, 1992)",AFG
Afghanistan,4.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,1997.0,0.0,I,-,0.0,%,"(1993, 1997)",AFG
Afghanistan,4.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,2002.0,0.0,I,-,0.0,%,"(1998, 2002)",AFG
Afghanistan,4.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,2007.0,0.0,I,-,0.0,%,"(2003, 2007)",AFG
Afghanistan,4.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,2012.0,0.0,I,-,0.0,%,"(2008, 2012)",AFG
Afghanistan,4.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,2017.0,0.0,I,-,0.0,%,"(2013, 2017)",AFG
Afghanistan,4.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,2018.0,0.0,I,-,0.0,%,"(2018, 2022)",AFG
Albania,8.0,Area equipped for irrigation by surface water,4321.0,1992.0,396.0,E,-,6266.0,· 1000 ha,"(1988, 1992)",ALB
Albania,8.0,Area equipped for irrigation by surface water,4321.0,1997.0,396.0,I,-,0.0,· 1000 ha,"(1993, 1997)",ALB
Albania,8.0,Area equipped for irrigation by surface water,4321.0,2002.0,396.0,I,-,0.0,· 1000 ha,"(1998, 2002)",ALB
Albania,8.0,Area equipped for irrigation by surface water,4321.0,2007.0,396.0,I,-,0.0,· 1000 ha,"(2003, 2007)",ALB
Albania,8.0,Area equipped for irrigation by surface water,4321.0,2012.0,396.0,I,-,0.0,· 1000 ha,"(2008, 2012)",ALB
Albania,8.0,Area equipped for irrigation by surface water,4321.0,2017.0,396.0,I,-,0.0,· 1000 ha,"(2013, 2017)",ALB
Albania,8.0,Area equipped for irrigation by surface water,4321.0,2018.0,396.0,I,-,0.0,· 1000 ha,"(2018, 2022)",ALB
Albania,8.0,Area equipped for irrigation by groundwater,4320.0,1992.0,1.0,I,-,0.0,· 1000 ha,"(1988, 1992)",ALB
Albania,8.0,Area equipped for irrigation by groundwater,4320.0,1997.0,1.0,I,-,0.0,· 1000 ha,"(1993, 1997)",ALB
Albania,8.0,Area equipped for irrigation by groundwater,4320.0,2002.0,1.0,I,-,0.0,· 1000 ha,"(1998, 2002)",ALB
Albania,8.0,Area equipped for irrigation by groundwater,4320.0,2007.0,1.0,I,-,0.0,· 1000 ha,"(2003, 2007)",ALB
Albania,8.0,Area equipped for irrigation by groundwater,4320.0,2012.0,1.0,I,-,0.0,· 1000 ha,"(2008, 2012)",ALB
Albania,8.0,Area equipped for irrigation by groundwater,4320.0,2017.0,1.0,I,-,0.0,· 1000 ha,"(2013, 2017)",ALB
Albania,8.0,Area equipped for irrigation by groundwater,4320.0,2018.0,1.0,I,-,0.0,· 1000 ha,"(2018, 2022)",ALB
Albania,8.0,% of area equipped for irrigation by surface water,4324.0,1992.0,99.7415786372,E,-,0.0,%,"(1988, 1992)",ALB
Albania,8.0,% of area equipped for irrigation by surface water,4324.0,1997.0,99.7415786372,E,-,0.0,%,"(1993, 1997)",ALB
Albania,8.0,% of area equipped for irrigation by surface water,4324.0,2002.0,114.450867052,E,-,0.0,%,"(1998, 2002)",ALB
Albania,8.0,% of area equipped for irrigation by surface water,4324.0,2007.0,99.7415786372,E,-,0.0,%,"(2003, 2007)",ALB
Albania,8.0,% of area equipped for irrigation by surface water,4324.0,2012.0,114.450867052,E,-,0.0,%,"(2008, 2012)",ALB
Albania,8.0,% of area equipped for irrigation by surface water,4324.0,2017.0,99.7415786372,E,-,0.0,%,"(2013, 2017)",ALB
Albania,8.0,% of area equipped for irrigation by surface water,4324.0,2018.0,99.7415786372,E,-,0.0,%,"(2018, 2022)",ALB
Albania,8.0,% of area equipped for irrigation by groundwater,4323.0,1992.0,0.2518726733,E,-,0.0,%,"(1988, 1992)",ALB
Albania,8.0,% of area equipped for irrigation by groundwater,4323.0,1997.0,0.2518726733,E,-,0.0,%,"(1993, 1997)",ALB
Albania,8.0,% of area equipped for irrigation by groundwater,4323.0,2002.0,0.289017341,E,-,0.0,%,"(1998, 2002)",ALB
Albania,8.0,% of area equipped for irrigation by groundwater,4323.0,2007.0,0.2518726733,E,-,0.0,%,"(2003, 2007)",ALB
Albania,8.0,% of area equipped for irrigation by groundwater,4323.0,2012.0,0.289017341,E,-,0.0,%,"(2008, 2012)",ALB
Albania,8.0,% of area equipped for irrigation by groundwater,4323.0,2017.0,0.2518726733,E,-,0.0,%,"(2013, 2017)",ALB
Albania,8.0,% of area equipped for irrigation by groundwater,4323.0,2018.0,0.2518726733,E,-,0.0,%,"(2018, 2022)",ALB
Algeria,12.0,Area equipped for irrigation by surface water,4321.0,1987.0,67.7625,I,-,0.0,· 1000 ha,"(1983, 1987)",DZA
Algeria,12.0,Area equipped for irrigation by surface water,4321.0,1992.0,117.16875,I,-,0.0,· 1000 ha,"(1988, 1992)",DZA
Algeria,12.0,Area equipped for irrigation by surface water,4321.0,1997.0,166.575,I,-,0.0,· 1000 ha,"(1993, 1997)",DZA
Algeria,12.0,Area equipped for irrigation by surface water,4321.0,2002.0,221.2636363636,I,-,0.0,· 1000 ha,"(1998, 2002)",DZA
Algeria,12.0,Area equipped for irrigation by surface water,4321.0,2007.0,297.0818181818,I,-,0.0,· 1000 ha,"(2003, 2007)",DZA
Algeria,12.0,Area equipped for irrigation by surface water,4321.0,2012.0,372.9,-," [P-Observations-N] | 229907 ha (GPI) + 53000 ha (spate) + 89965 ha (PMH areas other than spate: 947 000 ha, including small reservoirs and in-stream withdrawal respectively 1.5% and 8% of PMH)""",6614.0,· 1000 ha,"(2008, 2012)",DZA
Algeria,12.0,Area equipped for irrigation by surface water,4321.0,2017.0,372.9,I,-,0.0,· 1000 ha,"(2013, 2017)",DZA
Algeria,12.0,Area equipped for irrigation by surface water,4321.0,2018.0,372.9,I,-,0.0,· 1000 ha,"(2018, 2022)",DZA
Algeria,12.0,Area equipped for irrigation by groundwater,4320.0,1987.0,201.4875,I,-,0.0,· 1000 ha,"(1983, 1987)",DZA
Algeria,12.0,Area equipped for irrigation by groundwater,4320.0,1992.0,255.20625,I,-,0.0,· 1000 ha,"(1988, 1992)",DZA
Algeria,12.0,Area equipped for irrigation by groundwater,4320.0,1997.0,308.925,I,-,0.0,· 1000 ha,"(1993, 1997)",DZA
Algeria,12.0,Area equipped for irrigation by groundwater,4320.0,2002.0,396.4181818182,I,-,0.0,· 1000 ha,"(1998, 2002)",DZA
Algeria,12.0,Area equipped for irrigation by groundwater,4320.0,2007.0,619.0090909091,I,-,0.0,· 1000 ha,"(2003, 2007)",DZA
Algeria,12.0,Area equipped for irrigation by groundwater,4320.0,2012.0,841.6,-," [P-Observations-N] | Corresponds to PMH areas (other than spate: 947 000 ha) with boreholes (53%), deep wells (34%) and sources (2%).""",6614.0,· 1000 ha,"(2008, 2012)",DZA
Algeria,12.0,Area equipped for irrigation by groundwater,4320.0,2017.0,841.6,I,-,0.0,· 1000 ha,"(2013, 2017)",DZA
Algeria,12.0,Area equipped for irrigation by groundwater,4320.0,2018.0,841.6,I,-,0.0,· 1000 ha,"(2018, 2022)",DZA
Algeria,12.0,Area equipped for irrigation by mixed surface water and groundwater,4322.0,2002.0,12.2,I,-,0.0,· 1000 ha,"(1998, 2002)",DZA
Algeria,12.0,Area equipped for irrigation by mixed surface water and groundwater,4322.0,2007.0,13.2,I,-,0.0,· 1000 ha,"(2003, 2007)",DZA
Algeria,12.0,Area equipped for irrigation by mixed surface water and groundwater,4322.0,2012.0,14.2,-," [P-Observations-N] | Corresponds to 1.5% of PMH areas other than spate (947 000 ha) whose source was unknown (not groundwater nor surface water)""",6614.0,· 1000 ha,"(2008, 2012)",DZA
Algeria,12.0,Area equipped for irrigation by mixed surface water and groundwater,4322.0,2017.0,14.2,I,-,0.0,· 1000 ha,"(2013, 2017)",DZA
Algeria,12.0,Area equipped for irrigation by mixed surface water and groundwater,4322.0,2018.0,14.2,I,-,0.0,· 1000 ha,"(2018, 2022)",DZA
Algeria,12.0,Area equipped for irrigation by direct use of treated municipal wastewater,4465.0,2007.0,0.5416666667,I,-,0.0,· 1000 ha,"(2003, 2007)",DZA
Algeria,12.0,Area equipped for irrigation by direct use of treated municipal wastewater,4465.0,2012.0,1.2,-,-,6421.0,· 1000 ha,"(2008, 2012)",DZA
Algeria,12.0,Area equipped for irrigation by direct use of treated municipal wastewater,4465.0,2017.0,1.2,I,-,0.0,· 1000 ha,"(2013, 2017)",DZA
Algeria,12.0,Area equipped for irrigation by direct use of treated municipal wastewater,4465.0,2018.0,1.2,I,-,0.0,· 1000 ha,"(2018, 2022)",DZA
Algeria,12.0,% of area equipped for irrigation by surface water,4324.0,1992.0,21.0924842484,E,-,0.0,%,"(1988, 1992)",DZA
Algeria,12.0,% of area equipped for irrigation by surface water,4324.0,1997.0,29.5739014647,E,-,0.0,%,"(1993, 1997)",DZA
Algeria,12.0,% of area equipped for irrigation by surface water,4324.0,2002.0,35.3674206961,E,-,0.0,%,"(1998, 2002)",DZA
Algeria,12.0,% of area equipped for irrigation by surface water,4324.0,2007.0,32.7747256093,E,-,0.0,%,"(2003, 2007)",DZA
Algeria,12.0,% of area equipped for irrigation by surface water,4324.0,2012.0,30.3195381738,E,-,0.0,%,"(2008, 2012)",DZA
Algeria,12.0,% of area equipped for irrigation by surface water,4324.0,2017.0,27.3186813187,E,-,0.0,%,"(2013, 2017)",DZA
Algeria,12.0,% of area equipped for irrigation by surface water,4324.0,2018.0,27.3186813187,E,-,0.0,%,"(2018, 2022)",DZA
Algeria,12.0,% of area equipped for irrigation by groundwater,4323.0,1992.0,45.9417191719,E,-,0.0,%,"(1988, 1992)",DZA
Algeria,12.0,% of area equipped for irrigation by groundwater,4323.0,1997.0,54.8468708389,E,-,0.0,%,"(1993, 1997)",DZA
Algeria,12.0,% of area equipped for irrigation by groundwater,4323.0,2002.0,63.364630711,E,-,0.0,%,"(1998, 2002)",DZA
Algeria,12.0,% of area equipped for irrigation by groundwater,4323.0,2007.0,68.2904569131,E,-,0.0,%,"(2003, 2007)",DZA
Algeria,12.0,% of area equipped for irrigation by groundwater,4323.0,2012.0,68.4283275063,E,-,0.0,%,"(2008, 2012)",DZA
Algeria,12.0,% of area equipped for irrigation by groundwater,4323.0,2017.0,61.6556776557,E,-,0.0,%,"(2013, 2017)",DZA
Algeria,12.0,% of area equipped for irrigation by groundwater,4323.0,2018.0,61.6556776557,E,-,0.0,%,"(2018, 2022)",DZA
Algeria,12.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,2002.0,1.9500833467,E,-,0.0,%,"(1998, 2002)",DZA
Algeria,12.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,2007.0,1.4562532998,E,-,0.0,%,"(2003, 2007)",DZA
Algeria,12.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,2012.0,1.1545654118,E,-,0.0,%,"(2008, 2012)",DZA
Algeria,12.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,2017.0,1.0402930403,E,-,0.0,%,"(2013, 2017)",DZA
Algeria,12.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,2018.0,1.0402930403,E,-,0.0,%,"(2018, 2022)",DZA
Algeria,12.0,% of area equipped for irrigation by direct use of  treated municipal wastewater,4466.0,2007.0,0.059757869,E,-,0.0,%,"(2003, 2007)",DZA
Algeria,12.0,% of area equipped for irrigation by direct use of  treated municipal wastewater,4466.0,2012.0,0.097568908,E,-,0.0,%,"(2008, 2012)",DZA
Algeria,12.0,% of area equipped for irrigation by direct use of  treated municipal wastewater,4466.0,2017.0,0.0879120879,E,-,0.0,%,"(2013, 2017)",DZA
Algeria,12.0,% of area equipped for irrigation by direct use of  treated municipal wastewater,4466.0,2018.0,0.0879120879,E,-,0.0,%,"(2018, 2022)",DZA
Andorra,20.0,Area equipped for irrigation by surface water,4321.0,2002.0,0.1125,I,-,0.0,· 1000 ha,"(1998, 2002)",AND
Andorra,20.0,Area equipped for irrigation by surface water,4321.0,2007.0,0.1125,I,-,0.0,· 1000 ha,"(2003, 2007)",AND
Andorra,20.0,Area equipped for irrigation by surface water,4321.0,2012.0,0.1125,I,-,0.0,· 1000 ha,"(2008, 2012)",AND
Andorra,20.0,Area equipped for irrigation by surface water,4321.0,2017.0,0.1125,I,-,0.0,· 1000 ha,"(2013, 2017)",AND
Andorra,20.0,Area equipped for irrigation by surface water,4321.0,2018.0,0.1125,I,-,0.0,· 1000 ha,"(2018, 2022)",AND
Andorra,20.0,Area equipped for irrigation by groundwater,4320.0,2002.0,0.0375,I,-,0.0,· 1000 ha,"(1998, 2002)",AND
Andorra,20.0,Area equipped for irrigation by groundwater,4320.0,2007.0,0.0375,I,-,0.0,· 1000 ha,"(2003, 2007)",AND
Andorra,20.0,Area equipped for irrigation by groundwater,4320.0,2012.0,0.0375,I,-,0.0,· 1000 ha,"(2008, 2012)",AND
Andorra,20.0,Area equipped for irrigation by groundwater,4320.0,2017.0,0.0375,I,-,0.0,· 1000 ha,"(2013, 2017)",AND
Andorra,20.0,Area equipped for irrigation by groundwater,4320.0,2018.0,0.0375,I,-,0.0,· 1000 ha,"(2018, 2022)",AND
Andorra,20.0,% of area equipped for irrigation by surface water,4324.0,2002.0,75.0,I,-,0.0,%,"(1998, 2002)",AND
Andorra,20.0,% of area equipped for irrigation by surface water,4324.0,2007.0,75.0,I,-,0.0,%,"(2003, 2007)",AND
Andorra,20.0,% of area equipped for irrigation by surface water,4324.0,2012.0,75.0,I,-,0.0,%,"(2008, 2012)",AND
Andorra,20.0,% of area equipped for irrigation by surface water,4324.0,2017.0,75.0,I,-,0.0,%,"(2013, 2017)",AND
Andorra,20.0,% of area equipped for irrigation by surface water,4324.0,2018.0,75.0,I,-,0.0,%,"(2018, 2022)",AND
Andorra,20.0,% of area equipped for irrigation by groundwater,4323.0,2002.0,25.0,I,-,0.0,%,"(1998, 2002)",AND
Andorra,20.0,% of area equipped for irrigation by groundwater,4323.0,2007.0,25.0,I,-,0.0,%,"(2003, 2007)",AND
Andorra,20.0,% of area equipped for irrigation by groundwater,4323.0,2012.0,25.0,I,-,0.0,%,"(2008, 2012)",AND
Andorra,20.0,% of area equipped for irrigation by groundwater,4323.0,2017.0,25.0,I,-,0.0,%,"(2013, 2017)",AND
Andorra,20.0,% of area equipped for irrigation by groundwater,4323.0,2018.0,25.0,I,-,0.0,%,"(2018, 2022)",AND
Angola,24.0,Area equipped for irrigation by surface water,4321.0,2007.0,68.4,I,-,0.0,· 1000 ha,"(2003, 2007)",AGO
Angola,24.0,Area equipped for irrigation by surface water,4321.0,2012.0,68.4,I,-,0.0,· 1000 ha,"(2008, 2012)",AGO
Angola,24.0,Area equipped for irrigation by surface water,4321.0,2017.0,68.4,I,-,0.0,· 1000 ha,"(2013, 2017)",AGO
Angola,24.0,Area equipped for irrigation by surface water,4321.0,2018.0,68.4,I,-,0.0,· 1000 ha,"(2018, 2022)",AGO
Angola,24.0,Area equipped for irrigation by groundwater,4320.0,2007.0,17.1,I,-,0.0,· 1000 ha,"(2003, 2007)",AGO
Angola,24.0,Area equipped for irrigation by groundwater,4320.0,2012.0,17.1,I,-,0.0,· 1000 ha,"(2008, 2012)",AGO
Angola,24.0,Area equipped for irrigation by groundwater,4320.0,2017.0,17.1,I,-,0.0,· 1000 ha,"(2013, 2017)",AGO
Angola,24.0,Area equipped for irrigation by groundwater,4320.0,2018.0,17.1,I,-,0.0,· 1000 ha,"(2018, 2022)",AGO
Angola,24.0,% of area equipped for irrigation by surface water,4324.0,1977.0,98.0618006133,I,-,0.0,%,"(1973, 1977)",AGO
Angola,24.0,% of area equipped for irrigation by surface water,4324.0,1982.0,94.831468302,I,-,0.0,%,"(1978, 1982)",AGO
Angola,24.0,% of area equipped for irrigation by surface water,4324.0,1987.0,91.6011359908,I,-,0.0,%,"(1983, 1987)",AGO
Angola,24.0,% of area equipped for irrigation by surface water,4324.0,1992.0,88.3708036795,I,-,0.0,%,"(1988, 1992)",AGO
Angola,24.0,% of area equipped for irrigation by surface water,4324.0,1997.0,85.1404713683,I,-,0.0,%,"(1993, 1997)",AGO
Angola,24.0,% of area equipped for irrigation by surface water,4324.0,2002.0,81.910139057,I,-,0.0,%,"(1998, 2002)",AGO
Angola,24.0,% of area equipped for irrigation by surface water,4324.0,2007.0,79.9719396703,I,-,0.0,%,"(2003, 2007)",AGO
Angola,24.0,% of area equipped for irrigation by surface water,4324.0,2012.0,79.9719396703,I,-,0.0,%,"(2008, 2012)",AGO
Angola,24.0,% of area equipped for irrigation by surface water,4324.0,2017.0,79.9719396703,I,-,0.0,%,"(2013, 2017)",AGO
Angola,24.0,% of area equipped for irrigation by surface water,4324.0,2018.0,79.9719396703,I,-,0.0,%,"(2018, 2022)",AGO
Angola,24.0,% of area equipped for irrigation by groundwater,4323.0,1977.0,1.934804992,I,-,0.0,%,"(1973, 1977)",AGO
Angola,24.0,% of area equipped for irrigation by groundwater,4323.0,1982.0,5.1594799787,I,-,0.0,%,"(1978, 1982)",AGO
Angola,24.0,% of area equipped for irrigation by groundwater,4323.0,1987.0,8.3841549654,I,-,0.0,%,"(1983, 1987)",AGO
Angola,24.0,% of area equipped for irrigation by groundwater,4323.0,1992.0,11.6088299521,I,-,0.0,%,"(1988, 1992)",AGO
Angola,24.0,% of area equipped for irrigation by groundwater,4323.0,1997.0,14.8335049388,I,-,0.0,%,"(1993, 1997)",AGO
Angola,24.0,% of area equipped for irrigation by groundwater,4323.0,2002.0,18.0581799255,I,-,0.0,%,"(1998, 2002)",AGO
Angola,24.0,% of area equipped for irrigation by groundwater,4323.0,2007.0,19.9929849176,I,-,0.0,%,"(2003, 2007)",AGO
Angola,24.0,% of area equipped for irrigation by groundwater,4323.0,2012.0,19.9929849176,I,-,0.0,%,"(2008, 2012)",AGO
Angola,24.0,% of area equipped for irrigation by groundwater,4323.0,2017.0,19.9929849176,I,-,0.0,%,"(2013, 2017)",AGO
Angola,24.0,% of area equipped for irrigation by groundwater,4323.0,2018.0,19.9929849176,I,-,0.0,%,"(2018, 2022)",AGO
Angola,24.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,1977.0,0.0,I,-,0.0,%,"(1973, 1977)",AGO
Angola,24.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,1982.0,0.0,I,-,0.0,%,"(1978, 1982)",AGO
Angola,24.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,1987.0,0.0,I,-,0.0,%,"(1983, 1987)",AGO
Angola,24.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,1992.0,0.0,I,-,0.0,%,"(1988, 1992)",AGO
Angola,24.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,1997.0,0.0,I,-,0.0,%,"(1993, 1997)",AGO
Angola,24.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,2002.0,0.0,I,-,0.0,%,"(1998, 2002)",AGO
Angola,24.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,2007.0,0.0,I,-,0.0,%,"(2003, 2007)",AGO
Angola,24.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,2012.0,0.0,I,-,0.0,%,"(2008, 2012)",AGO
Angola,24.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,2017.0,0.0,I,-,0.0,%,"(2013, 2017)",AGO
Angola,24.0,% of area equipped for irrigation by mixed surface water and groundwater,4325.0,2018.0,0.0,I,-,0.0,%,"(2018, 2022)",AGO
Antigua and Barbuda,28.0,Area equipped for irrigation by surface water,4321.0,1997.0,0.1105,-,-,6343.0,· 1000 ha,"(1993, 1997)",ATG
Antigua and Barbuda,28.0,Area equipped for irrigation by surface water,4321.0,2002.0,0.1105,I,-,0.0,· 1000 ha,"(1998, 2002)",ATG
Antigua and Barbuda,28.0,Area equipped for irrigation by surface water,4321.0,2007.0,0.1105,I,-,0.0,· 1000 ha,"(2003, 2007)",ATG
