

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Benin",204,"Groundwater: leaving the country to other countries (total)",4178,2018,0.0,"","","0"
"Benin",204,"Groundwater: accounted outflow to other countries",4453,1962,0.0,"E","","6043"
"Benin",204,"Groundwater: accounted outflow to other countries",4453,1967,0.0,"E","","6043"
"Benin",204,"Groundwater: accounted outflow to other countries",4453,1972,0.0,"E","","6043"
"Benin",204,"Groundwater: accounted outflow to other countries",4453,1977,0.0,"E","","6043"
"Benin",204,"Groundwater: accounted outflow to other countries",4453,1982,0.0,"E","","6043"
"Benin",204,"Groundwater: accounted outflow to other countries",4453,1987,0.0,"E","","6043"
"Benin",204,"Groundwater: accounted outflow to other countries",4453,1992,0.0,"E","","6043"
"Benin",204,"Groundwater: accounted outflow to other countries",4453,1997,0.0,"E","","6043"
"Benin",204,"Groundwater: accounted outflow to other countries",4453,2002,0.0,"E","","6043"
"Benin",204,"Groundwater: accounted outflow to other countries",4453,2007,0.0,"E","","6043"
"Benin",204,"Groundwater: accounted outflow to other countries",4453,2012,0.0,"E","","6043"
"Benin",204,"Groundwater: accounted outflow to other countries",4453,2017,0.0,"E","","6433"
"Benin",204,"Groundwater: accounted outflow to other countries",4453,2018,0.0,"E","","0"
"Benin",204,"Water resources: total external renewable",4182,1962,16.09,"E","","0"
"Benin",204,"Water resources: total external renewable",4182,1967,16.09,"E","","0"
"Benin",204,"Water resources: total external renewable",4182,1972,16.09,"E","","0"
"Benin",204,"Water resources: total external renewable",4182,1977,16.09,"E","","0"
"Benin",204,"Water resources: total external renewable",4182,1982,16.09,"E","","0"
"Benin",204,"Water resources: total external renewable",4182,1987,16.09,"E","","0"
"Benin",204,"Water resources: total external renewable",4182,1992,16.09,"E","","0"
"Benin",204,"Water resources: total external renewable",4182,1997,16.09,"E","","0"
"Benin",204,"Water resources: total external renewable",4182,2002,16.09,"E","","0"
"Benin",204,"Water resources: total external renewable",4182,2007,16.09,"E","","0"
"Benin",204,"Water resources: total external renewable",4182,2012,16.09,"E","","0"
"Benin",204,"Water resources: total external renewable",4182,2017,16.09,"E","","0"
"Benin",204,"Water resources: total external renewable",4182,2018,16.09,"E","","0"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,1962,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,1967,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,1972,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,1977,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,1982,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,1987,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,1992,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,1997,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,2002,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,2007,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,2012,0.0,"E","","6027"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,2017,0.0,"E","","6433"
"Bhutan",64,"Surface water: outflow to other countries secured through treaties",4174,2018,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,1962,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,1967,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,1972,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,1977,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,1982,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,1987,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,1992,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,1997,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,2002,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,2007,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,2012,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,2017,0.0,"E","","0"
"Bhutan",64,"Surface water: total external renewable",4176,2018,0.0,"E","","0"
"Bhutan",64,"Groundwater: entering the country (total)",4177,1962,0.0,"","","1609"
"Bhutan",64,"Groundwater: entering the country (total)",4177,1967,0.0,"","","1609"
"Bhutan",64,"Groundwater: entering the country (total)",4177,1972,0.0,"","","1609"
"Bhutan",64,"Groundwater: entering the country (total)",4177,1977,0.0,"","","1609"
"Bhutan",64,"Groundwater: entering the country (total)",4177,1982,0.0,"","","1609"
"Bhutan",64,"Groundwater: entering the country (total)",4177,1987,0.0,"","","1609"
"Bhutan",64,"Groundwater: entering the country (total)",4177,1992,0.0,"","","1609"
"Bhutan",64,"Groundwater: entering the country (total)",4177,1997,0.0,"","","1609"
"Bhutan",64,"Groundwater: entering the country (total)",4177,2002,0.0,"","","1609"
"Bhutan",64,"Groundwater: entering the country (total)",4177,2007,0.0,"","","1609"
"Bhutan",64,"Groundwater: entering the country (total)",4177,2012,0.0,"","","1609"
"Bhutan",64,"Groundwater: entering the country (total)",4177,2017,0.0,"","","6433"
"Bhutan",64,"Groundwater: entering the country (total)",4177,2018,0.0,"","","0"
"Bhutan",64,"Groundwater: accounted inflow",4452,1962,0.0,"","","5722"
"Bhutan",64,"Groundwater: accounted inflow",4452,1967,0.0,"","","5722"
"Bhutan",64,"Groundwater: accounted inflow",4452,1972,0.0,"","","5722"
"Bhutan",64,"Groundwater: accounted inflow",4452,1977,0.0,"","","5722"
"Bhutan",64,"Groundwater: accounted inflow",4452,1982,0.0,"","","5722"
"Bhutan",64,"Groundwater: accounted inflow",4452,1987,0.0,"","","5722"
"Bhutan",64,"Groundwater: accounted inflow",4452,1992,0.0,"","","5722"
"Bhutan",64,"Groundwater: accounted inflow",4452,1997,0.0,"","","5722"
"Bhutan",64,"Groundwater: accounted inflow",4452,2002,0.0,"","","5722"
"Bhutan",64,"Groundwater: accounted inflow",4452,2007,0.0,"","","5722"
"Bhutan",64,"Groundwater: accounted inflow",4452,2012,0.0,"","","5722"
"Bhutan",64,"Groundwater: accounted inflow",4452,2017,0.0,"","","6433"
"Bhutan",64,"Groundwater: accounted inflow",4452,2018,0.0,"","","0"
"Bhutan",64,"Water resources: total external renewable",4182,1962,0.0,"E","","0"
"Bhutan",64,"Water resources: total external renewable",4182,1967,0.0,"E","","0"
"Bhutan",64,"Water resources: total external renewable",4182,1972,0.0,"E","","0"
"Bhutan",64,"Water resources: total external renewable",4182,1977,0.0,"E","","0"
"Bhutan",64,"Water resources: total external renewable",4182,1982,0.0,"E","","0"
"Bhutan",64,"Water resources: total external renewable",4182,1987,0.0,"E","","0"
"Bhutan",64,"Water resources: total external renewable",4182,1992,0.0,"E","","0"
"Bhutan",64,"Water resources: total external renewable",4182,1997,0.0,"E","","0"
"Bhutan",64,"Water resources: total external renewable",4182,2002,0.0,"E","","0"
"Bhutan",64,"Water resources: total external renewable",4182,2007,0.0,"E","","0"
"Bhutan",64,"Water resources: total external renewable",4182,2012,0.0,"E","","0"
"Bhutan",64,"Water resources: total external renewable",4182,2017,0.0,"E","","0"
"Bhutan",64,"Water resources: total external renewable",4182,2018,0.0,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,1962,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,1967,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,1972,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,1977,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,1982,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,1987,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,1992,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,1997,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,2002,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,2007,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,2012,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,2017,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Surface water: outflow to other countries secured through treaties",4174,2018,0.0,"","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,1962,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,1967,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,1972,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,1977,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,1982,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,1987,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,1992,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,1997,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,2002,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,2007,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,2012,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,2017,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Surface water: total external renewable",4176,2018,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Groundwater: entering the country (total)",4177,1962,0.0,"","","1549"
"Bolivia (Plurinational State of)",68,"Groundwater: entering the country (total)",4177,1967,0.0,"","","1549"
"Bolivia (Plurinational State of)",68,"Groundwater: entering the country (total)",4177,1972,0.0,"","","1549"
"Bolivia (Plurinational State of)",68,"Groundwater: entering the country (total)",4177,1977,0.0,"","","1549"
"Bolivia (Plurinational State of)",68,"Groundwater: entering the country (total)",4177,1982,0.0,"","","1549"
"Bolivia (Plurinational State of)",68,"Groundwater: entering the country (total)",4177,1987,0.0,"","","1549"
"Bolivia (Plurinational State of)",68,"Groundwater: entering the country (total)",4177,1992,0.0,"","","1549"
"Bolivia (Plurinational State of)",68,"Groundwater: entering the country (total)",4177,1997,0.0,"","","1549"
"Bolivia (Plurinational State of)",68,"Groundwater: entering the country (total)",4177,2002,0.0,"","","1549"
"Bolivia (Plurinational State of)",68,"Groundwater: entering the country (total)",4177,2007,0.0,"","","1549"
"Bolivia (Plurinational State of)",68,"Groundwater: entering the country (total)",4177,2012,0.0,"","","1549"
"Bolivia (Plurinational State of)",68,"Groundwater: entering the country (total)",4177,2017,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Groundwater: entering the country (total)",4177,2018,0.0,"","","0"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted inflow",4452,1962,0.0,"","","5722"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted inflow",4452,1967,0.0,"","","5722"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted inflow",4452,1972,0.0,"","","5722"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted inflow",4452,1977,0.0,"","","5722"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted inflow",4452,1982,0.0,"","","5722"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted inflow",4452,1987,0.0,"","","5722"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted inflow",4452,1992,0.0,"","","5722"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted inflow",4452,1997,0.0,"","","5722"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted inflow",4452,2002,0.0,"","","5722"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted inflow",4452,2007,0.0,"","","5722"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted inflow",4452,2012,0.0,"","","5722"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted inflow",4452,2017,0.0,"","","6433"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted inflow",4452,2018,0.0,"","","0"
"Bolivia (Plurinational State of)",68,"Groundwater: leaving the country to other countries (total)",4178,1962,26.12,"","","0"
"Bolivia (Plurinational State of)",68,"Groundwater: leaving the country to other countries (total)",4178,1967,26.12,"","","0"
"Bolivia (Plurinational State of)",68,"Groundwater: leaving the country to other countries (total)",4178,1972,26.12,"","","0"
"Bolivia (Plurinational State of)",68,"Groundwater: leaving the country to other countries (total)",4178,1977,26.12,"","","0"
"Bolivia (Plurinational State of)",68,"Groundwater: leaving the country to other countries (total)",4178,1982,26.12,"","","0"
"Bolivia (Plurinational State of)",68,"Groundwater: leaving the country to other countries (total)",4178,1987,26.12,"","","0"
"Bolivia (Plurinational State of)",68,"Groundwater: leaving the country to other countries (total)",4178,1992,26.12,"","","0"
"Bolivia (Plurinational State of)",68,"Groundwater: leaving the country to other countries (total)",4178,1997,26.12,"","","0"
"Bolivia (Plurinational State of)",68,"Groundwater: leaving the country to other countries (total)",4178,2002,26.12,"","","0"
"Bolivia (Plurinational State of)",68,"Groundwater: leaving the country to other countries (total)",4178,2007,26.12,"","","0"
"Bolivia (Plurinational State of)",68,"Groundwater: leaving the country to other countries (total)",4178,2012,26.12,"","","1549"
"Bolivia (Plurinational State of)",68,"Groundwater: leaving the country to other countries (total)",4178,2017,26.12,"","","6433"
"Bolivia (Plurinational State of)",68,"Groundwater: leaving the country to other countries (total)",4178,2018,26.12,"","","0"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted outflow to other countries",4453,1962,26.12,"","","6043"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted outflow to other countries",4453,1967,26.12,"","","6043"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted outflow to other countries",4453,1972,26.12,"","","6043"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted outflow to other countries",4453,1977,26.12,"","","6043"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted outflow to other countries",4453,1982,26.12,"","","6043"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted outflow to other countries",4453,1987,26.12,"","","6043"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted outflow to other countries",4453,1992,26.12,"","","6043"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted outflow to other countries",4453,1997,26.12,"","","6043"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted outflow to other countries",4453,2002,26.12,"","","6043"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted outflow to other countries",4453,2007,26.12,"","","6043"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted outflow to other countries",4453,2012,26.12,"","","6043"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted outflow to other countries",4453,2017,26.12,"","","6433"
"Bolivia (Plurinational State of)",68,"Groundwater: accounted outflow to other countries",4453,2018,26.12,"","","0"
"Bolivia (Plurinational State of)",68,"Water resources: total external renewable",4182,1962,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Water resources: total external renewable",4182,1967,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Water resources: total external renewable",4182,1972,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Water resources: total external renewable",4182,1977,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Water resources: total external renewable",4182,1982,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Water resources: total external renewable",4182,1987,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Water resources: total external renewable",4182,1992,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Water resources: total external renewable",4182,1997,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Water resources: total external renewable",4182,2002,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Water resources: total external renewable",4182,2007,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Water resources: total external renewable",4182,2012,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Water resources: total external renewable",4182,2017,270.5,"E","","0"
"Bolivia (Plurinational State of)",68,"Water resources: total external renewable",4182,2018,270.5,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries secured through treaties",4174,1992,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries secured through treaties",4174,1997,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries secured through treaties",4174,2002,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries secured through treaties",4174,2007,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries secured through treaties",4174,2012,0.0,"E","","6027"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries secured through treaties",4174,2017,0.0,"E","","6433"
"Bosnia and Herzegovina",70,"Surface water: outflow to other countries secured through treaties",4174,2018,0.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: total external renewable",4176,1992,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: total external renewable",4176,1997,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: total external renewable",4176,2002,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: total external renewable",4176,2007,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: total external renewable",4176,2012,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: total external renewable",4176,2017,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Surface water: total external renewable",4176,2018,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Groundwater: entering the country (total)",4177,1992,0.0,"","","5726"
"Bosnia and Herzegovina",70,"Groundwater: entering the country (total)",4177,1997,0.0,"","","5726"
"Bosnia and Herzegovina",70,"Groundwater: entering the country (total)",4177,2002,0.0,"","","5726"
"Bosnia and Herzegovina",70,"Groundwater: entering the country (total)",4177,2007,0.0,"","","5726"
"Bosnia and Herzegovina",70,"Groundwater: entering the country (total)",4177,2012,0.0,"","","5726"
"Bosnia and Herzegovina",70,"Groundwater: entering the country (total)",4177,2017,0.0,"","","6433"
"Bosnia and Herzegovina",70,"Groundwater: entering the country (total)",4177,2018,0.0,"","","0"
"Bosnia and Herzegovina",70,"Groundwater: accounted inflow",4452,1992,0.0,"","","5726"
"Bosnia and Herzegovina",70,"Groundwater: accounted inflow",4452,1997,0.0,"","","5726"
"Bosnia and Herzegovina",70,"Groundwater: accounted inflow",4452,2002,0.0,"","","5726"
"Bosnia and Herzegovina",70,"Groundwater: accounted inflow",4452,2007,0.0,"","","5726"
"Bosnia and Herzegovina",70,"Groundwater: accounted inflow",4452,2012,0.0,"","","5726"
"Bosnia and Herzegovina",70,"Groundwater: accounted inflow",4452,2017,0.0,"","","6433"
"Bosnia and Herzegovina",70,"Groundwater: accounted inflow",4452,2018,0.0,"","","0"
"Bosnia and Herzegovina",70,"Water resources: total external renewable",4182,1992,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Water resources: total external renewable",4182,1997,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Water resources: total external renewable",4182,2002,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Water resources: total external renewable",4182,2007,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Water resources: total external renewable",4182,2012,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Water resources: total external renewable",4182,2017,2.0,"E","","0"
"Bosnia and Herzegovina",70,"Water resources: total external renewable",4182,2018,2.0,"E","","0"
"Botswana",72,"Surface water: outflow to other countries secured through treaties",4174,1962,0.0,"E","","6043"
"Botswana",72,"Surface water: outflow to other countries secured through treaties",4174,1967,0.0,"E","","6043"
"Botswana",72,"Surface water: outflow to other countries secured through treaties",4174,1972,0.0,"E","","6043"
"Botswana",72,"Surface water: outflow to other countries secured through treaties",4174,1977,0.0,"E","","6043"
"Botswana",72,"Surface water: outflow to other countries secured through treaties",4174,1982,0.0,"E","","6043"
"Botswana",72,"Surface water: outflow to other countries secured through treaties",4174,1987,0.0,"E","","6043"
"Botswana",72,"Surface water: outflow to other countries secured through treaties",4174,1992,0.0,"E","","6043"
"Botswana",72,"Surface water: outflow to other countries secured through treaties",4174,1997,0.0,"E","","6043"
"Botswana",72,"Surface water: outflow to other countries secured through treaties",4174,2002,0.0,"E","","6043"
"Botswana",72,"Surface water: outflow to other countries secured through treaties",4174,2007,0.0,"E","","6043"
"Botswana",72,"Surface water: outflow to other countries secured through treaties",4174,2012,0.0,"E","","6043"
"Botswana",72,"Surface water: outflow to other countries secured through treaties",4174,2017,0.0,"E","","6433"
"Botswana",72,"Surface water: outflow to other countries secured through treaties",4174,2018,0.0,"E","","0"
"Botswana",72,"Surface water: total external renewable",4176,1962,9.84,"E","","0"
"Botswana",72,"Surface water: total external renewable",4176,1967,9.84,"E","","0"
"Botswana",72,"Surface water: total external renewable",4176,1972,9.84,"E","","0"
"Botswana",72,"Surface water: total external renewable",4176,1977,9.84,"E","","0"
"Botswana",72,"Surface water: total external renewable",4176,1982,9.84,"E","","0"
"Botswana",72,"Surface water: total external renewable",4176,1987,9.84,"E","","0"
"Botswana",72,"Surface water: total external renewable",4176,1992,9.84,"E","","0"
"Botswana",72,"Surface water: total external renewable",4176,1997,9.84,"E","","0"
"Botswana",72,"Surface water: total external renewable",4176,2002,9.84,"E","","0"
"Botswana",72,"Surface water: total external renewable",4176,2007,9.84,"E","","0"
"Botswana",72,"Surface water: total external renewable",4176,2012,9.84,"E","","0"
"Botswana",72,"Surface water: total external renewable",4176,2017,9.84,"E","","0"
"Botswana",72,"Surface water: total external renewable",4176,2018,9.84,"E","","0"
"Botswana",72,"Groundwater: entering the country (total)",4177,1962,0.0,"","","5117"
"Botswana",72,"Groundwater: entering the country (total)",4177,1967,0.0,"","","5117"
"Botswana",72,"Groundwater: entering the country (total)",4177,1972,0.0,"","","5117"
"Botswana",72,"Groundwater: entering the country (total)",4177,1977,0.0,"","","5117"
"Botswana",72,"Groundwater: entering the country (total)",4177,1982,0.0,"","","5117"
"Botswana",72,"Groundwater: entering the country (total)",4177,1987,0.0,"","","5117"
"Botswana",72,"Groundwater: entering the country (total)",4177,1992,0.0,"","","5117"
"Botswana",72,"Groundwater: entering the country (total)",4177,1997,0.0,"","","5117"
"Botswana",72,"Groundwater: entering the country (total)",4177,2002,0.0,"","","5117"
"Botswana",72,"Groundwater: entering the country (total)",4177,2007,0.0,"","","5117"
"Botswana",72,"Groundwater: entering the country (total)",4177,2012,0.0,"","","5117"
"Botswana",72,"Groundwater: entering the country (total)",4177,2017,0.0,"","","6433"
"Botswana",72,"Groundwater: entering the country (total)",4177,2018,0.0,"","","0"
"Botswana",72,"Groundwater: accounted inflow",4452,1962,0.0,"","","5722"
"Botswana",72,"Groundwater: accounted inflow",4452,1967,0.0,"","","5722"
"Botswana",72,"Groundwater: accounted inflow",4452,1972,0.0,"","","5722"
"Botswana",72,"Groundwater: accounted inflow",4452,1977,0.0,"","","5722"
"Botswana",72,"Groundwater: accounted inflow",4452,1982,0.0,"","","5722"
"Botswana",72,"Groundwater: accounted inflow",4452,1987,0.0,"","","5722"
"Botswana",72,"Groundwater: accounted inflow",4452,1992,0.0,"","","5722"
"Botswana",72,"Groundwater: accounted inflow",4452,1997,0.0,"","","5722"
"Botswana",72,"Groundwater: accounted inflow",4452,2002,0.0,"","","5722"
"Botswana",72,"Groundwater: accounted inflow",4452,2007,0.0,"","","5722"
"Botswana",72,"Groundwater: accounted inflow",4452,2012,0.0,"","","5722"
"Botswana",72,"Groundwater: accounted inflow",4452,2017,0.0,"","","6433"
"Botswana",72,"Groundwater: accounted inflow",4452,2018,0.0,"","","0"
"Botswana",72,"Groundwater: leaving the country to other countries (total)",4178,1962,0.0,"","","1535"
"Botswana",72,"Groundwater: leaving the country to other countries (total)",4178,1967,0.0,"","","1535"
"Botswana",72,"Groundwater: leaving the country to other countries (total)",4178,1972,0.0,"","","1535"
"Botswana",72,"Groundwater: leaving the country to other countries (total)",4178,1977,0.0,"","","1535"
"Botswana",72,"Groundwater: leaving the country to other countries (total)",4178,1982,0.0,"","","1535"
"Botswana",72,"Groundwater: leaving the country to other countries (total)",4178,1987,0.0,"","","1535"
"Botswana",72,"Groundwater: leaving the country to other countries (total)",4178,1992,0.0,"","","1535"
"Botswana",72,"Groundwater: leaving the country to other countries (total)",4178,1997,0.0,"","","1535"
"Botswana",72,"Groundwater: leaving the country to other countries (total)",4178,2002,0.0,"","","1535"
"Botswana",72,"Groundwater: leaving the country to other countries (total)",4178,2007,0.0,"","","1535"
"Botswana",72,"Groundwater: leaving the country to other countries (total)",4178,2012,0.0,"","","1535"
"Botswana",72,"Groundwater: leaving the country to other countries (total)",4178,2017,0.0,"","","6433"
"Botswana",72,"Groundwater: leaving the country to other countries (total)",4178,2018,0.0,"","","0"
"Botswana",72,"Groundwater: accounted outflow to other countries",4453,1962,0.0,"E","","6043"
"Botswana",72,"Groundwater: accounted outflow to other countries",4453,1967,0.0,"E","","6043"
"Botswana",72,"Groundwater: accounted outflow to other countries",4453,1972,0.0,"E","","6043"
"Botswana",72,"Groundwater: accounted outflow to other countries",4453,1977,0.0,"E","","6043"
"Botswana",72,"Groundwater: accounted outflow to other countries",4453,1982,0.0,"E","","6043"
"Botswana",72,"Groundwater: accounted outflow to other countries",4453,1987,0.0,"E","","6043"
"Botswana",72,"Groundwater: accounted outflow to other countries",4453,1992,0.0,"E","","6043"
"Botswana",72,"Groundwater: accounted outflow to other countries",4453,1997,0.0,"E","","6043"
"Botswana",72,"Groundwater: accounted outflow to other countries",4453,2002,0.0,"E","","6043"
"Botswana",72,"Groundwater: accounted outflow to other countries",4453,2007,0.0,"E","","6043"
"Botswana",72,"Groundwater: accounted outflow to other countries",4453,2012,0.0,"E","","6043"
"Botswana",72,"Groundwater: accounted outflow to other countries",4453,2017,0.0,"E","","6433"
"Botswana",72,"Groundwater: accounted outflow to other countries",4453,2018,0.0,"E","","0"
"Botswana",72,"Water resources: total external renewable",4182,1962,9.84,"E","","0"
"Botswana",72,"Water resources: total external renewable",4182,1967,9.84,"E","","0"
"Botswana",72,"Water resources: total external renewable",4182,1972,9.84,"E","","0"
"Botswana",72,"Water resources: total external renewable",4182,1977,9.84,"E","","0"
"Botswana",72,"Water resources: total external renewable",4182,1982,9.84,"E","","0"
"Botswana",72,"Water resources: total external renewable",4182,1987,9.84,"E","","0"
"Botswana",72,"Water resources: total external renewable",4182,1992,9.84,"E","","0"
"Botswana",72,"Water resources: total external renewable",4182,1997,9.84,"E","","0"
"Botswana",72,"Water resources: total external renewable",4182,2002,9.84,"E","","0"
"Botswana",72,"Water resources: total external renewable",4182,2007,9.84,"E","","0"
"Botswana",72,"Water resources: total external renewable",4182,2012,9.84,"E","","0"
"Botswana",72,"Water resources: total external renewable",4182,2017,9.84,"E","","0"
"Botswana",72,"Water resources: total external renewable",4182,2018,9.84,"E","","0"
"Brazil",76,"Surface water: outflow to other countries secured through treaties",4174,1962,0.0,"","","6433"
"Brazil",76,"Surface water: outflow to other countries secured through treaties",4174,1967,0.0,"","","6433"
"Brazil",76,"Surface water: outflow to other countries secured through treaties",4174,1972,0.0,"","","6433"
"Brazil",76,"Surface water: outflow to other countries secured through treaties",4174,1977,0.0,"","","6433"
